1,38.072,50.758
2,53.937,69.785
3,37.084,61.319
4,47.121,68.407
5,59.712,56.558
6,60.17,86.025
7,57.666,58.893
8,40.694,66.342
9,55.212,52.879
10,40.23,49.558
11,45.127,77.606
12,36.408,69.297
13,43.315,57.309
14,32.562,41.975
15,53.639,50.788
16,40.415,76.816
17,47.941,62.122
18,36.726,55.807
19,44.185,82.133
20,30.226,55.025
21,54.769,78.169
22,43.752,50.665
23,46.611,82.444
24,38.022,49.313
25,41.146,65.186
26,42.243,73.477
27,24.293,62.073
28,43.256,68.637
29,39.392,55.221
30,60.3,94.429
31,40.094,60.945
32,47.804,51.555
33,36.092,47.349
34,64.506,44.908
35,59.408,61.931
36,46.563,66.545
37,56.142,65.118
38,34.129,62.609
39,65.302,68.022
40,54.654,71.217
41,33.028,60.371
42,46.323,66.116
43,52.905,52.645
44,42.754,66.028
45,59.948,67.35
46,42.884,60.189
47,34.758,64.082
48,56.508,52.421
49,32.243,55.609
50,53.918,67.099
51,38.003,53.343
52,46.777,69.534
53,60.158,59.33
54,36.327,61.289
55,57.648,68.005
56,42.871,75.52
57,51.143,59.112
58,47.547,58.758
59,36.661,43.857
60,22.335,70.939
61,60.909,43.18
62,31.47,47.826
63,39.164,62.051
64,37.495,46.738
65,43.098,56.106
66,39.509,78.585
67,48.999,78.912
68,36.359,60.388
69,50.354,51.748
70,39.831,51.999
71,67.405,80.772
72,30.499,67.391
73,34.955,59.956
74,40.409,63.324
75,38.917,70.54
76,43.266,64.648
77,46.32,67.369
78,45.352,64.424
79,42.649,65.075
80,34.078,58.888
81,43.226,67.029
82,44.327,62.541
83,53.69,75.596
84,52.584,72.161
85,48.354,85.967
86,38.471,59.483
87,54.493,83.424
88,46.12,61.162
89,56.402,57.943
90,48.716,58.532
91,60.359,49.936
92,57.743,69.909
93,48.272,44.388
94,54.297,76.386
95,39.531,62.673
96,41.026,90.038
97,35.137,46.414
98,62.839,67.137
99,55.12,61.21
100,35.116,81.153
101,30.808,83.656
102,45.796,69.436
103,47.663,64.634
104,45.925,80.804
105,69.91,69.027
106,45.57,63.248
107,19.735,67.9
108,51.106,57.35
109,31.813,61.964
110,48.548,86.519
111,28.267,63.634
112,54.913,69.741
113,34.95,49.997
114,29.105,55.042
115,59.05,41.231
116,61.961,65.445
117,43.951,60.811
118,32.33,49.67
119,46.523,77.356
120,62.295,64.518
121,48.429,77.157
122,36.117,78.653
123,34.96,55.63
124,47.163,63.02
125,49.615,54.883
126,44.028,68.83
127,56.403,76.047
128,44.818,72.904
129,35.684,75.406
130,43.19,63.14
131,35.529,45.709
132,52.655,52.48
133,46.517,48.981
134,53.963,68.467
135,34.684,65.603
136,41.114,57.961
137,68.258,51.287
138,25.409,69.403
139,57.609,71.75
140,47.311,55.032
141,47.306,57.069
142,51.511,62.943
143,51.372,72.179
144,39.778,67.334
145,53.28,67.978
146,32.65,80.66
147,51.726,60.374
148,61.51,69.158
149,52.683,72.959
150,31.265,78.096
151,61.088,73.694
152,43.038,64.667
153,40.521,47.365
154,42.455,67.663
155,41.323,76.386
156,36.632,73.794
157,30.331,65.325
158,45.844,49.305
159,51.392,68.145
160,37.29,64.099
161,53.103,60.208
162,53.133,60.609
163,45.702,66.335
164,54.804,50.839
165,42.085,58.689
166,29.975,80.613
167,40.238,61.315
168,52.822,62.134
169,31.231,82.658
170,36.506,58.946
171,48.573,64.415
172,52.354,60.874
173,36.101,56.59
174,49.676,41.27
175,38.477,62.42
176,50.993,69.164
177,65.717,69.629
178,53.485,57.382
179,49.458,49.862
180,38.207,52.446
181,59.051,78.395
182,68.742,79.566
183,51.563,78.943
184,44.133,62.999
185,36.458,44.109
186,26.836,59.029
187,32.968,74.233
188,48.124,69.103
189,55.953,83.15
190,49.005,81.231
191,46.44,79.774
192,36.352,66.222
193,46.373,60.864
194,53.954,58.456
195,57.063,57.608
196,42.07,63.325
197,50.008,65.523
198,34.222,68.621
199,36.753,46.618
200,33.67,59.07
201,37.775,60.279
202,46.696,70.306
203,54.112,88.124
204,36.242,81.046
205,35.58,58.106
206,51.414,68.783
207,44.464,77.049
208,48.031,71.412
209,54.687,60.949
210,42.369,59.7
211,57.829,59.564
212,43.615,48.976
213,41.823,72.403
214,58.352,62.526
215,42.435,75.17
216,36.556,49.134
217,42.737,42.267
218,34.607,68.645
219,40.935,78.868
220,56.355,80.981
221,44.625,64.672
222,52.317,65.641
223,45.015,68.422
224,53.598,80.66
225,38.637,78.048
226,49.826,70.272
227,46.398,57.805
228,29.726,57.879
229,24.119,54.179
230,57.02,63.691
231,54.256,70.941
232,60.964,52.842
233,46.137,60.447
234,39.509,70.554
235,38.41,53.655
236,52.084,61.563
237,41.987,61.457
238,48.639,68.351
239,43.393,76.613
240,46.372,52.742
241,16.982,54.651
242,39.031,58.581
243,70.03,50.284
244,30.157,67.791
245,72.956,52.755
246,35.812,52.133
247,53.283,55.559
248,44.92,83.195
249,30.126,60.457
250,53.763,78.023
251,48.495,76.471
252,48.609,57.213
253,39.607,68.248
254,56.483,67.745
255,67.642,67.047
256,40.746,61.317
257,30.705,60.001
258,43.238,73.986
259,42.145,73.91
260,45.838,62.336
261,54.647,59.147
262,35.436,63.674
263,41.214,75.831
264,35.801,63.176
265,58.428,62.391
266,55.396,46.587
267,67.284,58.131
268,44.381,54.265
269,43.841,67.201
270,59.86,60.172
271,42.189,78.926
272,54.084,73.742
273,50.231,66.438
274,50.481,62.662
275,66.92,71.578
276,40.117,57.299
277,54.101,63.572
278,32.223,55.115
279,54.472,62.861
280,66.692,75.913
281,37.839,67.177
282,50.221,70.962
283,63.71,64.526
284,45.956,61.89
285,47.727,68.001
286,38.154,68.163
287,35.788,55.331
288,34.261,70.985
289,38.299,53.707
290,58.011,53.553
291,40.275,70.674
292,55.389,58.437
293,44.807,67.238
294,35.234,49.995
295,48.691,67.529
296,48.731,61.051
297,44.388,77.453
298,59.427,58.599
299,40.046,61.635
300,43.667,57.194
301,58.608,59.13
302,50.744,82.767
303,56.532,62.016
304,52.46,70.815
305,48.707,65.482
306,34.526,57.33
307,71.05,68.448
308,38.529,69.567
309,64.996,38.422
310,46.579,60.308
311,41.528,68.124
312,48.48,56.729
313,54.1,57.892
314,47.171,65.101
315,50.585,79.992
316,63.216,52.019
317,34.597,76.376
318,21.331,63.792
319,64.252,68.285
320,38.689,57.03
321,45.583,66.005
322,39.658,55.65
323,39.576,68.802
324,70.626,58.385
325,72.123,66.058
326,48.561,49.267
327,73.484,88.128
328,37.915,76.281
329,54.14,57.569
330,34.785,50.681
331,43.646,83.923
332,33.155,67.711
333,50.627,70.493
334,35.626,69.065
335,46.158,67.336
336,55.457,65.293
337,29.764,63.582
338,36.287,60.756
339,43.025,62.3
340,42.205,83.419
341,48.373,58.152
342,27.998,69.628
343,45.88,67.944
344,48.832,74.984
345,46.711,72.593
346,46.097,63.915
347,53.9,60.451
348,29.279,68.994
349,39.713,61.361
350,19.776,71.818
351,44.714,78.101
352,53.053,59.228
353,21.308,85.8
354,43.943,64.268
355,50.005,75.547
356,34.697,56.063
357,35.238,61.001
358,57.546,75.135
359,37.233,66.782
360,37.603,56.211
361,29.321,66.619
362,29.107,56.943
363,48.324,76.683
364,57.025,80.138
365,42.443,50.015
366,58.392,67.589
367,54.066,56.754
368,44.137,76.734
369,49.142,78.212
370,47.515,69.922
371,33.494,69.307
372,39.3,67.248
373,31.205,55.216
374,65.085,64.301
375,41.125,58.627
376,53.061,63.965
377,35.659,65.86
378,51.295,63.077
379,42.4,77.047
380,50.522,71.693
381,64.857,58.007
382,46.772,59.787
383,43.429,69.777
384,29.362,68.047
385,53.088,62.223
386,51.078,40.311
387,13.848,63.512
388,41.045,55.785
389,33.478,46.396
390,68.855,54.321
391,42.071,59.58
392,39.509,50.262
393,45.819,56.408
394,47.934,72.785
395,38.85,49.685
396,41.204,60.958
397,49.563,63.161
398,38.631,59.677
399,42.518,53.026
400,51.801,73.642
401,50.074,52.423
402,32.112,54.406
403,54.692,64.061
404,57.091,80.46
405,38.459,60.838
406,42.513,53.276
407,60.306,68.398
408,49.946,54.758
409,33.335,47.631
410,44.106,54.492
411,53.073,79.842
412,42.049,76.93
413,59.94,81.28
414,28.599,50.444
415,38.927,76.417
416,33.226,32.639
417,32.905,70.604
418,51.663,72.608
419,58.369,74.297
420,35.016,77.246
421,64.635,58.797
422,57.88,66.667
423,32.378,58.75
424,48.521,62.464
425,13.504,54.139
426,53.334,57.269
427,29.116,52.175
428,46.212,78.452
429,48.148,66.066
430,34.075,53.864
431,57.602,64.233
432,51.663,67.894
433,51.021,63.188
434,49.602,70.887
435,40.554,91.176
436,48.561,61.9
437,24.465,65.64
438,60.588,55.861
439,27.618,68.354
440,29.886,61.363
441,30.801,66.787
442,57.18,64.37
443,42.735,77.199
444,46.197,69.431
445,48.041,71.236
446,61.868,56.396
447,30.665,61.578
448,45.824,60.069
449,50.25,81.394
450,41.553,67.306
451,45.225,51.297
452,52.727,69.952
453,49.197,68.475
454,49.477,49.876
455,42.283,65.551
456,51.386,45.774
457,46.968,63.923
458,50.392,57.203
459,58.92,74.667
460,48.994,69.349
461,60.388,72.264
462,26.532,54.643
463,30.011,76.67
464,34.233,72.508
465,33.003,69.362
466,33.019,68.542
467,55.185,66.056
468,54.621,47.651
469,40.542,57.587
470,38.03,89.524
471,54.081,60.854
472,52.552,83.26
473,56.815,54.204
474,40.773,65.551
475,53.541,78.489
476,47.232,81.957
477,55.884,57.373
478,32.488,60.036
479,55.838,59.66
480,57.581,56.309
481,48.775,65.262
482,32.36,45.389
483,58.194,67.675
484,60.528,57.52
485,33.944,73.064
486,58.105,64.322
487,47.013,79.311
488,55.344,71.969
489,32.989,76.654
490,40.864,52.754
491,23.066,58.052
492,32.775,56.066
493,63.516,63.726
494,51.957,54.29
495,41.764,72.514
496,60.531,77.727
497,48.138,52.758
498,29.258,64.889
499,37.713,68.684
500,40.114,77.437
501,60.574,71.209
502,48.091,51.938
503,42.38,73.504
504,51.488,75.719
505,39.573,50.922
506,62.357,74.472
507,50.785,77.346
508,34.721,54.933
509,36.011,62.008
510,41.985,55.962
511,44.859,71.185
512,55.376,56.123
513,45.106,73.512
514,45.643,60.242
515,32.891,72.919
516,46.541,50.605
517,40.573,65.783
518,58.987,64.074
519,25.22,68.083
520,41.633,72.09
521,41.783,66.322
522,63.19,64.582
523,44.921,84.342
524,34.219,64.988
525,35.273,46.121
526,59.34,70.666
527,52.006,55.375
528,58.971,69.717
529,44.994,44.985
530,44.25,51.32
531,41.369,66.605
532,61.455,76.223
533,52.101,65.385
534,61.942,59.397
535,49.969,77.807
536,37.06,56.483
537,47.199,81.349
538,46.018,66.379
539,30.036,68.31
540,50.693,67.94
541,41.162,50.051
542,52.137,56.491
543,27.573,71.286
544,53.46,77.53
545,40.84,56.035
546,60.781,62.788
547,39.285,51.296
548,37.317,67.353
549,41.001,67.506
550,33.097,56.24
551,48.861,66.729
552,42.37,65.567
553,41.913,78.23
554,31.901,48.992
555,35.237,72.58
556,51.585,65.273
557,41.403,65.22
558,34.875,85.282
559,42.121,64.168
560,42.076,85.16
561,27.6,62.831
562,72.179,31.822
563,38.199,66.845
564,44.845,75.626
565,21.819,55.871
566,70.641,65.65
567,35.23,62.425
568,29.876,77.055
569,21.349,64.969
570,47.587,68.497
571,36.82,64.623
572,64.505,64.303
573,27.632,58.386
574,68.451,61.488
575,42.734,72.125
576,46.645,70.769
577,39.219,73.57
578,46.746,81.004
579,40.208,56.851
580,49.874,67.78
581,25.68,69.461
582,47.653,55.743
583,61.784,56.962
584,48.488,72.156
585,43.276,68.083
586,45.188,72.245
587,43.066,71.039
588,38.462,61.645
589,48.1,69.328
590,35.469,67.145
591,46.192,59.414
592,44.348,71.094
593,28.591,69.464
594,51.994,67.513
595,29.391,53.061
596,49.866,60.094
597,60.65,60.494
598,56.519,71.595
599,47.261,56.014
600,41.035,61.499
601,37.194,77.508
602,49.192,66.764
603,45.728,65.807
604,49.933,69.747
605,54.436,66.183
606,48.607,86.623
607,42.429,55.973
608,48.332,39.26
609,53.025,62.819
610,75.89,77.997
611,56.989,71.296
612,47.653,48.342
613,51.091,79.027
614,47.227,45.925
615,46.766,49.012
616,39.911,72.412
617,45.77,69.269
618,48.989,59.868
619,51.621,60.474
620,46.134,51.5
621,37.272,60.645
622,64.94,56.332
623,25.495,74.751
624,36.224,76.164
625,59.21,65.41
626,53.61,55.974
627,43.38,48.463
628,46.101,59.681
629,54.154,63.892
630,57.836,80.091
631,55.941,68.921
632,34.525,62.283
633,28.057,50.17
634,47.305,62.819
635,56.764,60.118
636,48.468,61.275
637,52.64,55.672
638,24.545,61.742
639,43.892,45.809
640,41.295,78.111
641,42.695,74.87
642,41.536,69.659
643,34.214,72.385
644,46.109,73.378
645,48.364,79.654
646,60.261,60.212
647,33.087,53.465
648,55.305,68.991
649,28.866,48.681
650,42.658,53.179
651,49.568,57.182
652,45.165,66.445
653,52.577,73.44
654,49.04,79.823
655,48.102,46.396
656,39.821,61.389
657,46.486,65.975
658,51.893,71.604
659,40.465,72.839
660,42.583,79.999
661,32.342,62.821
662,45.941,41.793
663,64.136,46.328
664,43.351,57.724
665,61.149,58.756
666,29.652,65.7
667,44.47,55.855
668,51.923,75.054
669,49.162,76.885
670,42.612,61.602
671,50.552,52.533
672,41.984,56.761
673,33.009,72.68
674,46.478,67.96
675,51.707,57.711
676,67.103,57.897
677,35.732,68.074
678,51.771,57.525
679,31.038,81.054
680,46.786,56.022
681,54.067,85.108
682,43.007,70.157
683,41.325,70.398
684,61.7,57.057
685,56.72,77.589
686,38.09,63.112
687,50.571,47.009
688,51.511,48.446
689,61.349,79.963
690,33.476,60.682
691,35.755,53.273
692,32.213,56.679
693,40.147,67.85
694,39.63,49.877
695,63.083,73.226
696,45.195,72.397
697,48.343,56.642
698,43.808,58.438
699,47.61,61.292
700,41.989,62.107
701,40.26,63.586
702,52.388,70.909
703,41.568,61.261
704,58.814,61.457
705,50.049,69.927
706,39.027,61.603
707,54.738,54.025
708,64.056,85.568
709,35.604,50.895
710,34.8,66.69
711,36.727,56.262
712,63.092,69.825
713,44.937,58.5
714,54.233,69.643
715,35.571,56.211
716,51.661,73.99
717,50.234,69.763
718,41.83,64.345
719,40.231,55.736
720,48.192,69.039
721,41.103,57.642
722,43.089,60.266
723,36.013,68.394
724,52.071,66.184
725,67.603,62.553
726,21.053,70.597
727,74.043,56.139
728,60.306,61.068
729,65.128,59.911
730,38.734,63.552
731,41.491,69.11
732,61.769,57.325
733,51.678,82.047
734,63.46,58.005
735,42.716,71.919
736,40.453,58.266
737,57.779,66.286
738,48.709,66.256
739,42.46,56.503
740,27.792,81.729
741,45.914,68.12
742,50.485,58.178
743,51.604,55.943
744,34.191,63.663
745,52.427,50.829
746,42.084,64.334
747,44.627,51.693
748,50.287,57.93
749,24.455,33.981
750,41.576,64.674
751,33.463,64.259
752,56.091,63.339
753,27.148,67.481
754,40.209,71.801
755,46.579,67.805
756,37.865,65.398
757,46.849,72.485
758,35.23,78.881
759,50.37,64.341
760,37.489,49.804
761,62.45,57.562
762,31.733,57.654
763,44.977,72.404
764,56.775,67.182
765,63.637,73.139
766,52.293,62.551
767,52.878,68.833
768,52.826,63.977
769,41.165,60.986
770,86.974,73.26
771,35.878,68.118
772,27.968,65.652
773,35.229,63.478
774,43.822,58.636
775,33.457,85.299
776,48.415,64.057
777,46.447,60.147
778,46.028,69.33
779,51.529,59.241
780,45.748,65.99
781,55.982,68.542
782,54.364,49.406
783,49.227,61.873
784,35.443,60.234
785,43.476,70.644
786,33.459,70.415
787,50.305,65.849
788,39.967,74.729
789,36.227,83.085
790,47.573,68.535
791,38.319,73.859
792,37.748,64.939
793,53.783,58.559
794,31.71,58.426
795,52.531,58.672
796,43.546,64.279
797,49.152,62.54
798,36.53,72.335
799,57.359,81.1
800,35.473,71.297
801,48.946,66.237
802,56.56,53.472
803,36.369,49.091
804,46.886,51.915
805,37.048,68.663
806,53.285,55.178
807,44.225,72.213
808,54.797,55.559
809,38.295,65.463
810,49.164,69.708
811,47.969,76.318
812,54.147,55.837
813,42.31,64.424
814,48.498,67.023
815,42.254,82.357
816,56.58,73.258
817,35.324,60.132
818,33.471,83.849
819,38.531,85.624
820,52.989,68.579
821,38.6,74.395
822,42.326,54.827
823,49.897,61.506
824,30.507,73.436
825,57.96,78.611
826,43.304,56.841
827,58.358,55.494
828,38.105,59.706
829,62.185,44.373
830,56.808,64.346
831,46.57,88.399
832,28.119,67.957
833,42.535,70.059
834,42.421,76.408
835,38.536,56.956
836,53.029,83.768
837,35.514,66.237
838,37.188,62.103
839,32.093,59.579
840,41.442,59.875
841,54.66,49.529
842,49.335,57.558
843,60.125,72.525
844,48.987,71.434
845,49.359,63.173
846,49.419,53.924
847,41.224,76.72
848,46.342,70.271
849,35.631,65.257
850,48.916,85.994
851,36.909,78.918
852,34.591,63.204
853,31.634,70.917
854,46.256,76.353
855,48.437,64.238
856,34.83,69.728
857,29.77,77.02
858,45.664,79.294
859,45.051,66.582
860,36.877,74.081
861,40.493,70.618
862,51.531,64.372
863,36.79,76.085
864,51.883,64.703
865,51.654,55.856
866,43.006,55.035
867,54.06,53.59
868,55.501,76.847
869,50.345,53.446
870,42.584,78.958
871,36.722,70.454
872,44.035,63.826
873,58.073,64.32
874,44.209,70.103
875,35.346,61.419
876,69.903,57.275
877,51.558,67.553
878,43.388,69.868
879,41.051,70.534
880,41.23,72.392
881,45.34,63.982
882,50.029,56.419
883,39.085,84.353
884,26.978,57.567
885,44.188,64.074
886,40.39,64.117
887,53.491,63.631
888,61.942,60.536
889,50.061,56.906
890,40.658,48.235
891,55.844,73.127
892,51.561,63.624
893,43.178,68.856
894,58.642,58.817
895,28.196,52.888
896,30.881,61.387
897,42.153,68.225
898,44.552,78.936
899,39.134,47.368
900,34.835,72.863
901,84.191,110.01
902,84.329,130.09
903,67.441,116.67
904,73.609,118.75
905,88.686,125.54
906,84.723,137.29
907,67.855,113.35
908,91.553,111.32
909,65.063,103.35
910,86.453,132.01
911,69.543,105.28
912,81.111,100.35
913,79.731,121.14
914,91.902,98.414
915,71.511,117.02
916,72.664,114
917,75.223,96.768
918,61.764,126.08
919,78.313,120.04
920,82.665,112.45
921,93.762,104.8
922,89.641,107.19
923,91.593,126.58
924,70.638,116.94
925,104.81,103.41
926,74.227,109.08
927,78.418,127.78
928,80.424,106.05
929,68.446,106.47
930,79.853,103.01
931,88.936,105.53
932,82.059,124.19
933,80.433,112.97
934,89.325,121
935,90.935,106.03
936,80.003,114.17
937,74.542,107.12
938,62.891,114.18
939,63.227,101.08
940,60.603,112.45
941,81.184,123.46
942,71.588,127.17
943,64.129,98.063
944,75.838,102.7
945,76.054,133.05
946,90.456,103.35
947,94.99,113.52
948,83.313,101.8
949,82.058,124.08
950,87.186,114.58
951,94.012,116.88
952,67.051,115.89
953,68.635,97.246
954,95.219,129.16
955,76.665,135.8
956,71.827,121.83
957,85.355,129.29
958,93.813,109.62
959,72.071,105.27
960,69.889,102.84
961,74.753,122.92
962,80.302,107.38
963,79.409,116.64
964,72.251,100.25
965,71.66,94.162
966,80.189,128.18
967,78.353,122.87
968,95.728,125.65
969,77.774,128.69
970,75.486,112.3
971,82.186,103.03
972,68.892,104.17
973,67.035,126.25
974,83.261,121.14
975,79.631,117.05
976,79.204,111.59
977,70.457,108.82
978,72.085,122
979,91.932,117.08
980,66.01,121.8
981,76.174,104.23
982,76.512,115.16
983,80.842,113.17
984,80.958,119.1
985,85.347,106.57
986,60.183,117.49
987,77.573,102.42
988,72.971,119.02
989,75.839,103.22
990,75.428,100.07
991,69.856,112.86
992,68.445,100.98
993,71.124,132.57
994,72.992,117.63
995,80.043,123.95
996,83.665,113.8
997,82.36,113.66
998,107.56,107.92
999,64.929,100.33
1000,83.199,95.396
1001,71.155,122.99
1002,71.448,93.652
1003,58.183,107.2
1004,75.261,89.641
1005,58.776,101.37
1006,66.378,99.653
1007,63.409,92.213
1008,69.391,103.8
1009,84.88,101.79
1010,41.991,93.795
1011,58.546,103.34
1012,73.375,107.06
1013,77.547,99.989
1014,67.137,92.407
1015,68.554,109.63
1016,68.68,80.994
1017,78.046,87.467
1018,60.814,81.245
1019,56.565,117.11
1020,42.27,106.19
1021,60.285,76.792
1022,62.776,83.832
1023,58.463,109.31
1024,63.414,104.26
1025,49.713,99.61
1026,63.503,96.222
1027,52.831,94.353
1028,63.042,99.387
1029,63.952,90.607
1030,74.689,91.472
1031,47.695,89.505
1032,85.787,94.417
1033,44.086,87.07
1034,45.02,84.013
1035,64.011,84.208
